No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Karang Baru;1702030028;Karang Baru;17.02.07.2001
2;Guru Agung;1702030029;Guru Agung;17.02.07.2007
3;Tanjung Sanai I;1702030031;Tanjung Sanai I;17.02.07.2012
4;Tanjung Sanai Ii;1702030032;Tanjung Sanai Ii;17.02.07.2022
5;Ulak Tanding;1702030033;Ulak Tanding;17.02.07.2010
6;Pasar Padang Ulak Tanding;1702030034;Pasar Pu Tanding;17.02.07.1011
7;Taba Tinggi;1702030035;Taba Tinggi;17.02.07.2021
8;Muara Telita;1702030036;Muara Telita;17.02.07.2013
9;T A K T O I;1702030037;Taktoi;17.02.07.2025
10;Ujan Panas;1702030040;Ujan Panas;17.02.07.2014
11;Belumai Ii;1702030042;Belumai Ii;17.02.07.2008
12;Belumai I;1702030043;Belumai I;17.02.07.2009
13;Bukit Batu;1702030044;Bukit Batu;17.02.07.2028
14;Air Kati;1702030045;Air Kati;17.02.07.2027
