No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tungkal Harapan;1507030007;Tungkal Harapan;15.06.02.1006
2;Tungkal Iv Kota;1507030008;Tungkal Empat Kota;15.06.02.1004
3;Tungkal Iii;1507030009;Tungkal Iii;15.06.02.1005
4;Tungkal Ii;1507030010;Tungkal Ii;15.06.02.1007
5;Tungkal I;1507030011;Tungkal I;15.06.02.2003
6;Teluk Sialang;1507030014;Teluksialang;15.06.02.2014
7;Sungai Nibung;1507030015;Sungainibung;15.06.02.1018
8;Sriwijaya;1507030016;Sriwijaya;15.06.02.1017
9;Patunas;1507030017;Patunas;15.06.02.1016
10;Kampung Nelayan;1507030018;Kampung Nelayan;15.06.02.1015
