No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rantau Karau Hilir;6308030001;Rantau Karau Hilir;63.08.03.2001
2;Pondok Babaris;6308030002;Pondok Babaris;63.08.03.2021
3;Murung Asam;6308030003;Murung Asam;63.08.03.2039
4;Banyu Tajun Dalam;6308030004;Banyu Tajun Dalam;63.08.03.2029
5;Tapus Dalam;6308030005;Tapus Dalam;63.08.03.2034
6;Banyu Tajun Hulu;6308030006;Banyu Tajun Hulu;63.08.03.2004
7;Sungai Kuini;6308030007;Sungai Kuini;63.08.03.2033
8;Banyu Tajun Pangkalan;6308030008;Banyu Tajun Pangkalan;63.08.03.2005
9;Pangkalan Sari;6308030009;Pangkalan Sari;63.08.03.2045
10;Jalan Lurus;6308030010;Jalan Lurus;63.08.03.2041
11;Teluk Mesjid;6308030011;Teluk Mesjid;63.08.03.2038
12;Banyu Tajun Hilir;6308030012;Banyu Tajun Hilir;63.08.03.2003
13;Tatah Laban;6308030013;Tatah Laban;63.08.03.2040
14;Rantau Karau Hulu;6308030014;Rantau Karau Hulu;63.08.03.2002
15;Rantau Karau Tengah;6308030015;Rantau Karautengah;63.08.03.2035
16;Rantau Karau Raya;6308030016;Rantau Karau Raya;63.08.03.2046
17;Teluk Sinar;6308030017;Teluk Sinar;63.08.03.2042
18;Hambuku Tengah;6308030018;Hambuku Tengah;63.08.03.2011
19;Hambuku Pasar;6308030019;Hambuku Pasar;63.08.03.2044
20;Hambuku Raya;6308030020;Hanbuku Raya;63.08.03.2032
21;Hambuku Hulu;6308030021;Hambuku Hulu;63.08.03.2010
22;Tambalang;6308030022;Tambalang;63.08.03.2009
23;Tambalang Tengah;6308030023;Tambalang Tengah;63.08.03.2037
24;Tambalang Kecil;6308030024;Tambalang Kecil;63.08.03.2025
25;Teluk Betung;6308030025;Teluk Betung;63.08.03.2008
26;Sungai Pandan Hulu;6308030026;Sungai Pandan Hulu;63.08.03.2015
27;Sungai Pandan Tengah;6308030027;Sungai Pandan Tengah;63.08.03.2031
28;Sungai Pandan Hilir;6308030028;Sungai Pandan Hilir;63.08.03.2007
29;Sungai Sandung;6308030029;Sungai Sandung;63.08.03.2006
30;Sungai Pinang;6308030030;Sungai Pinang;63.08.03.2024
31;Pandulangan;6308030031;Pandulangan;63.08.03.2014
32;Putat Atas;6308030040;Putat Atas;63.08.03.2026
33;Padang Bangkal;6308030041;Padang Bangkal;63.08.03.2043
