No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tuo Ilir;1508010007;Tuo Ilir;15.09.02.2008
2;Teluk Rendah Pasar;1508010008;Teluk Rendah Pasar;15.09.02.2003
3;Teluk Rendah Ilir;1508010009;Teluk Rendah Ilir;15.09.02.2005
4;Teluk Rendah Ulu;1508010010;Teluk Rendah Ulu;15.09.02.2004
5;Muara Ketalo;1508010011;Muara Ketalo;15.09.02.2015
6;Sungai Bengkal;1508010012;Sungai Bengkal;15.09.02.1001
7;Betung Bedarah Timur;1508010013;Betung Bedarah Timur;15.09.02.2011
8;Betung Bedarah Barat;1508010014;Betung Bedarah Barat;15.09.02.2012
9;Sungai Aro;1508010015;Sungai Aro;15.09.02.2002
10;Kunangan;1508010016;Kunangan;15.09.02.2014
11;Sungai Bengkal Barat;1508010018;Sungai Bengkal Barat;15.09.02.2017
