No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Nggalak;5313141001;Nggalak;53.10.16.2005
2;Lante;5313141002;Lante;53.10.16.2002
3;Sambi;5313141003;Sambi;53.10.16.2004
4;Loce;5313141004;Loce;53.10.16.2006
5;Torong Koe;5313141005;Torong Koe;53.10.16.2008
6;Rura;5313141006;Rura;53.10.16.2010
7;Toe;5313141007;Toe;53.10.16.2003
8;Wae Kajong;5313141008;Kajong;53.10.16.2001
9;Para Lando;5313141009;Para Lando;53.10.16.2009
10;Lemarang;5313141010;Lemarang;53.10.16.2007
