No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Karang Baru;1607111001;Karang Baru;16.07.18.2006
2;Karang Anyar;1607111002;Karang Anyar;16.07.18.2002
3;Muara Telang Marga;1607111003;Muaratelang Marga;16.07.18.2007
4;Sri Tiga;1607111004;Sri Tiga;16.07.18.2010
5;Muara Telang;1607111005;Muaratelang;16.07.18.2003
6;Sumber Jaya;1607111006;Sumber Jaya;16.07.18.2005
7;Terusan Muara;1607111007;Terusan Muara;16.07.18.2008
8;Terusan Tengah;1607111008;Terusan Tengah;16.07.18.2004
9;Terusan Dalam;1607111009;Terusan Dalam;16.07.18.2001
10;Talang Lubuk;1607111010;Talang Lubuk;16.07.18.2009
