No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mompang Ii;1220041001;Mompang Ii;12.20.10.2011
2;Gulangan;1220041002;Gulangan;12.20.10.2012
3;Simaninggir;1220041003;Simaninggir;12.20.10.2007
4;Siunggam Jae;1220041004;Siunggam Jae;12.20.10.2003
5;Siunggam Julu;1220041005;Siunggam Julu;12.20.10.2001
6;Siunggam Tonga;1220041006;Siunggam Tonga;12.20.10.2002
7;Naga Saribu;1220041007;Naga Saribu;12.20.10.2009
8;Sihoda-hoda;1220041008;Sihoda-hoda;12.20.10.2010
9;Bangun Purba;1220041009;Bangun Purba;12.20.10.2008
10;Tangga-tangga Hambeng;1220041010;Tangga-tangga Hambeng;12.20.10.2006
11;Aek Bayur;1220041011;Aek Bayur;12.20.10.2004
12;Aek Tolong;1220041012;Aek Tolong;12.20.10.2005
13;Pijor Koling;1220041013;Pijor Koling;12.20.10.2013
14;Purba Tua Dolok;1220041014;Purba Tua Dolok;12.20.10.2014
