No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Murung Keramat;6203040010;Murung Keramat;62.03.01.1006
2;Selat Hilir;6203040011;Selat Hilir;62.03.01.1007
3;Selat Tengah;6203040012;Selat Tengah;62.03.01.1008
4;Selat Hulu;6203040013;Selat Hulu;62.03.01.1009
5;Selat Dalam;6203040014;Selat Dalam;62.03.01.1010
6;Pulau Telo;6203040015;Pulau Telo;62.03.01.2011
7;Panamas;6203040016;Panamas;62.03.01.1023
8;Selat Barat;6203040017;Selat Barat;62.03.01.1022
9;Selat Barat;6203040017;Selat Barat;62.03.01.1022
10;Selat Utara;6203040018;Selat Utara;62.03.01.1021
11;Selat Utara;6203040018;Selat Utara;62.03.01.1021
12;Pulau Telo Baru;6203040019;Pulau Telo Baru;62.03.01.2020
